value,id
PN5-Rupandehi-Kanchan_RM-Ward_2,5000
PN5-Rupandehi-Kanchan_RM-Ward_3,500
PN5-Rupandehi-Kanchan_RM-Ward_4,2000
PN5-Rupandehi-Kanchan_RM-Ward_5,250
PN5-Rupandehi-Kotahi_Mai_RM-Ward_1,5000
PN5-Rupandehi-Kotahi_Mai_RM-Ward_2,500
PN5-Rupandehi-Kotahi_Mai_RM-Ward_3,2000
PN5-Rupandehi-Kotahi_Mai_RM-Ward_4,500
PN5-Rupandehi-Kotahi_Mai_RM-Ward_5,2000
PN5-Rupandehi-Marchawari_RM-Ward_1,500
PN5-Rupandehi-Marchawari_RM-Ward_2,1000
PN5-Rupandehi-Marchawari_RM-Ward_3,2000
PN5-Rupandehi-Marchawari_RM-Ward_4,500
PN5-Rupandehi-Marchawari_RM-Ward_5,1000
PN5-Rupandehi-Mayadevi_RM-Ward_1,5000
PN5-Rupandehi-Mayadevi_RM-Ward_2,5000
PN5-Rupandehi-Mayadevi_RM-Ward_3,500
PN5-Rupandehi-Mayadevi_RM-Ward_4,500
PN5-Rupandehi-Mayadevi_RM-Ward_5,1000
PN5-Rupandehi-Om_Satiya_RM-Ward_1,2000
PN5-Rupandehi-Om_Satiya_RM-Ward_2,2000
PN5-Rupandehi-Om_Satiya_RM-Ward_3,500
PN5-Rupandehi-Om_Satiya_RM-Ward_4,2000
PN5-Rupandehi-Om_Satiya_RM-Ward_5,250
PN5-Rupandehi-Rohini_RM-Ward_1,5000
PN5-Rupandehi-Rohini_RM-Ward_2,250
PN5-Rupandehi-Rohini_RM-Ward_3,2000
PN5-Rupandehi-Rohini_RM-Ward_4,1000
PN5-Rupandehi-Rohini_RM-Ward_5,2000
PN5-Rupandehi-Sammarai_Mai_RM-Ward_1,5000
PN5-Rupandehi-Sammarai_Mai_RM-Ward_2,2000
PN5-Rupandehi-Sammarai_Mai_RM-Ward_3,250
PN5-Rupandehi-Sammarai_Mai_RM-Ward_4,2000
PN5-Rupandehi-Sammarai_Mai_RM-Ward_5,2000
PN5-Rupandehi-Siyari_RM-Ward_1,500
PN5-Rupandehi-Siyari_RM-Ward_2,5000
PN5-Rupandehi-Siyari_RM-Ward_3,500
PN5-Rupandehi-Siyari_RM-Ward_4,2000
PN5-Rupandehi-Siyari_RM-Ward_5,2000
PN5-Rupandehi-Suddodhana_RM-Ward_1,1000
PN5-Rupandehi-Suddodhana_RM-Ward_2,1000
PN5-Rupandehi-Suddodhana_RM-Ward_3,500
PN5-Rupandehi-Suddodhana_RM-Ward_4,5000
PN5-Rupandehi-Suddodhana_RM-Ward_5,250
PN6-Dailekh-Narayan_MCP-Ward_1,250
PN6-Dailekh-Narayan_MCP-Ward_2,5000
PN6-Dailekh-Narayan_MCP-Ward_3,250
PN6-Dailekh-Narayan_MCP-Ward_4,5000
PN6-Dailekh-Narayan_MCP-Ward_5,250
PN6-Dailekh-Narayan_MCP-Ward_6,5000
PN6-Dailekh-Dullu_MCP-Ward_1,1000
PN6-Dailekh-Dullu_MCP-Ward_2,5000
PN6-Dailekh-Dullu_MCP-Ward_3,5000
PN6-Dailekh-Dullu_MCP-Ward_4,1000
PN6-Dailekh-Dullu_MCP-Ward_5,1000
PN6-Dailekh-Dullu_MCP-Ward_6,500
PN6-Dailekh-Chamunda_Bindrasaini_RM-Ward_1,1000
PN6-Dailekh-Chamunda_Bindrasaini_RM-Ward_2,2000
PN6-Dailekh-Chamunda_Bindrasaini_RM-Ward_3,1000
PN6-Dailekh-Chamunda_Bindrasaini_RM-Ward_4,2000
PN6-Dailekh-Chamunda_Bindrasaini_RM-Ward_5,2000
PN6-Dailekh-Chamunda_Bindrasaini_RM-Ward_6,250
PN6-Dailekh-Aathabis_MCP-Ward_1,5000
PN6-Dailekh-Aathabis_MCP-Ward_2,500
PN6-Dailekh-Aathabis_MCP-Ward_3,500
PN6-Dailekh-Aathabis_MCP-Ward_4,1000
PN6-Dailekh-Aathabis_MCP-Ward_5,250
PN6-Dailekh-Aathabis_MCP-Ward_6,5000
PN6-Dailekh-Bhagawati_Mai_RM-Ward_1,1000
PN6-Dailekh-Bhagawati_Mai_RM-Ward_2,500
PN6-Dailekh-Bhagawati_Mai_RM-Ward_3,250
PN6-Dailekh-Bhagawati_Mai_RM-Ward_4,1000
PN6-Dailekh-Bhagawati_Mai_RM-Ward_5,500
PN6-Dailekh-Bhagawati_Mai_RM-Ward_6,2000
PN6-Dailekh-Gurans_RM-Ward_1,250
PN6-Dailekh-Gurans_RM-Ward_2,500
PN6-Dailekh-Gurans_RM-Ward_3,250
PN6-Dailekh-Gurans_RM-Ward_4,5000
PN6-Dailekh-Gurans_RM-Ward_5,5000
PN6-Dailekh-Gurans_RM-Ward_6,250
PN6-Dailekh-Dungeshwor_RM-Ward_1,250
PN6-Dailekh-Dungeshwor_RM-Ward_2,2000
PN6-Dailekh-Dungeshwor_RM-Ward_3,500
PN6-Dailekh-Dungeshwor_RM-Ward_4,5000
PN6-Dailekh-Dungeshwor_RM-Ward_5,250
PN6-Dailekh-Dungeshwor_RM-Ward_6,500
PN6-Dailekh-Naumule_RM-Ward_1,2000
PN6-Dailekh-Naumule_RM-Ward_2,2000
PN6-Dailekh-Naumule_RM-Ward_3,5000
PN6-Dailekh-Naumule_RM-Ward_4,500
PN6-Dailekh-Naumule_RM-Ward_5,500
PN6-Dailekh-Naumule_RM-Ward_6,250
PN6-Dailekh-Mahabu_RM-Ward_1,5000
PN6-Dailekh-Mahabu_RM-Ward_2,5000
PN6-Dailekh-Mahabu_RM-Ward_3,500
PN6-Dailekh-Mahabu_RM-Ward_4,1000
PN6-Dailekh-Mahabu_RM-Ward_5,5000
PN6-Dailekh-Mahabu_RM-Ward_6,500
PN6-Dailekh-Bairavi_RM-Ward_1,500
PN6-Dailekh-Bairavi_RM-Ward_2,5000
PN6-Dailekh-Bairavi_RM-Ward_3,1000
PN6-Dailekh-Bairavi_RM-Ward_4,5000
PN6-Dailekh-Bairavi_RM-Ward_5,250
PN6-Dailekh-Bairavi_RM-Ward_6,250
PN6-Dailekh-Thantikandh_RM-Ward_1,5000
PN6-Dailekh-Thantikandh_RM-Ward_2,5000
PN6-Dailekh-Thantikandh_RM-Ward_3,500
PN6-Dailekh-Thantikandh_RM-Ward_4,5000
PN6-Dailekh-Thantikandh_RM-Ward_5,250
PN6-Dailekh-Thantikandh_RM-Ward_6,1000
PN6-Dolpa-Thuli_Bheri_MCP-Ward_1,250
PN6-Dolpa-Thuli_Bheri_MCP-Ward_2,5000
PN6-Dolpa-Thuli_Bheri_MCP-Ward_3,2000
PN6-Dolpa-Thuli_Bheri_MCP-Ward_4,1000
PN6-Dolpa-Thuli_Bheri_MCP-Ward_5,2000
PN6-Dolpa-Thuli_Bheri_MCP-Ward_6,5000
PN6-Dolpa-Tripur_Sundari_MCP-Ward_1,5000
PN6-Dolpa-Tripur_Sundari_MCP-Ward_2,2000
PN6-Dolpa-Tripur_Sundari_MCP-Ward_3,2000
PN6-Dolpa-Tripur_Sundari_MCP-Ward_4,250
PN6-Dolpa-Tripur_Sundari_MCP-Ward_5,500
PN6-Dolpa-Tripur_Sundari_MCP-Ward_6,5000
PN6-Dolpa-Dolpo_Buddha_RM-Ward_1,2000
PN6-Dolpa-Dolpo_Buddha_RM-Ward_2,1000
PN6-Dolpa-Dolpo_Buddha_RM-Ward_3,5000
PN6-Dolpa-Dolpo_Buddha_RM-Ward_4,2000
PN6-Dolpa-Dolpo_Buddha_RM-Ward_5,500
PN6-Dolpa-Dolpo_Buddha_RM-Ward_6,2000
PN6-Dolpa-She-Phoksundo_RM-Ward_1,2000
PN6-Dolpa-She-Phoksundo_RM-Ward_2,1000
PN6-Dolpa-She-Phoksundo_RM-Ward_3,500
PN6-Dolpa-She-Phoksundo_RM-Ward_4,250
PN6-Dolpa-She-Phoksundo_RM-Ward_5,5000
PN6-Dolpa-She-Phoksundo_RM-Ward_6,500
PN6-Dolpa-Jagadulla_RM-Ward_1,250
PN6-Dolpa-Jagadulla_RM-Ward_2,1000
PN6-Dolpa-Jagadulla_RM-Ward_3,250
PN6-Dolpa-Jagadulla_RM-Ward_4,250
PN6-Dolpa-Jagadulla_RM-Ward_5,5000
PN6-Dolpa-Jagadulla_RM-Ward_6,500
PN6-Dolpa-Mudke_CHula_Gaun_RM-Ward_1,250
PN6-Dolpa-Mudke_CHula_Gaun_RM-Ward_2,1000
PN6-Dolpa-Mudke_CHula_Gaun_RM-Ward_3,250
PN6-Dolpa-Mudke_CHula_Gaun_RM-Ward_4,5000
PN6-Dolpa-Mudke_CHula_Gaun_RM-Ward_5,2000
PN6-Dolpa-Mudke_CHula_Gaun_RM-Ward_6,2000
PN6-Dolpa-Kaieke_RM-Ward_1,2000
PN6-Dolpa-Kaieke_RM-Ward_2,500
PN6-Dolpa-Kaieke_RM-Ward_3,500
PN6-Dolpa-Kaieke_RM-Ward_4,1000
PN6-Dolpa-Kaieke_RM-Ward_5,500
PN6-Dolpa-Kaieke_RM-Ward_6,5000
PN6-Dolpa-Chharka_Tongsong_RM-Ward_1,5000
PN6-Dolpa-Chharka_Tongsong_RM-Ward_2,250
PN6-Dolpa-Chharka_Tongsong_RM-Ward_3,500
PN6-Dolpa-Chharka_Tongsong_RM-Ward_4,2000
PN6-Dolpa-Chharka_Tongsong_RM-Ward_5,1000
PN6-Dolpa-Chharka_Tongsong_RM-Ward_6,1000
PN6-Humla-Simkot_RM-Ward_1,5000
PN6-Humla-Simkot_RM-Ward_2,250
PN6-Humla-Simkot_RM-Ward_3,2000
PN6-Humla-Simkot_RM-Ward_4,250
PN6-Humla-Simkot_RM-Ward_5,2000
PN6-Humla-Namkha_RM-Ward_1,1000
PN6-Humla-Namkha_RM-Ward_2,2000
PN6-Humla-Namkha_RM-Ward_3,2000
PN6-Humla-Namkha_RM-Ward_4,2000
PN6-Humla-Namkha_RM-Ward_5,500
PN6-Humla-Kharpu_Nath-Ward_1,250
PN6-Humla-Kharpu_Nath-Ward_2,250
PN6-Humla-Kharpu_Nath-Ward_3,5000
PN6-Humla-Kharpu_Nath-Ward_4,5000
PN6-Humla-Kharpu_Nath-Ward_5,1000
PN6-Humla-Sarkegad_RM-Ward_1,2000
PN6-Humla-Sarkegad_RM-Ward_2,1000
PN6-Humla-Sarkegad_RM-Ward_3,500
PN6-Humla-Sarkegad_RM-Ward_4,250
PN6-Humla-Sarkegad_RM-Ward_5,250
PN6-Humla-Chankheli_RM-Ward_1,1000
PN6-Humla-Chankheli_RM-Ward_2,500
PN6-Humla-Chankheli_RM-Ward_3,250
PN6-Humla-Chankheli_RM-Ward_4,500
PN6-Humla-Chankheli_RM-Ward_5,500
PN6-Humla-Adanchuli_RM-Ward_1,2000
PN6-Humla-Adanchuli_RM-Ward_2,5000
PN6-Humla-Adanchuli_RM-Ward_3,1000
PN6-Humla-Adanchuli_RM-Ward_4,2000
PN6-Humla-Adanchuli_RM-Ward_5,2000
PN6-Humla-Tanjakot_RM-Ward_1,1000
PN6-Humla-Tanjakot_RM-Ward_2,5000
PN6-Humla-Tanjakot_RM-Ward_3,5000
PN6-Humla-Tanjakot_RM-Ward_4,250
PN6-Humla-Tanjakot_RM-Ward_5,250
PN6-Jajarkot-Bheri_MCP-Ward_1,250
PN6-Jajarkot-Bheri_MCP-Ward_2,500
PN6-Jajarkot-Bheri_MCP-Ward_3,5000
PN6-Jajarkot-Bheri_MCP-Ward_4,5000
PN6-Jajarkot-Bheri_MCP-Ward_5,2000
PN6-Jajarkot-Bheri_MCP-Ward_6,2000
PN6-Jajarkot-Bheri_MCP-Ward_7,1000
PN6-Jajarkot-Bheri_MCP-Ward_8,500
PN6-Jajarkot-Bheri_MCP-Ward_9,2000
PN6-Jajarkot-Chhedagad_MCP-Ward_1,250
PN6-Jajarkot-Chhedagad_MCP-Ward_2,2000
PN6-Jajarkot-Chhedagad_MCP-Ward_3,1000
PN6-Jajarkot-Chhedagad_MCP-Ward_4,250
PN6-Jajarkot-Chhedagad_MCP-Ward_5,2000
PN6-Jajarkot-Chhedagad_MCP-Ward_6,1000
PN6-Jajarkot-Chhedagad_MCP-Ward_7,5000
PN6-Jajarkot-Chhedagad_MCP-Ward_8,2000
PN6-Jajarkot-Chhedagad_MCP-Ward_9,500
PN6-Jajarkot-Triveni_Nalgad_MCP-Ward_1,500
PN6-Jajarkot-Triveni_Nalgad_MCP-Ward_2,1000
PN6-Jajarkot-Triveni_Nalgad_MCP-Ward_3,5000
PN6-Jajarkot-Triveni_Nalgad_MCP-Ward_4,5000
PN6-Jajarkot-Triveni_Nalgad_MCP-Ward_5,2000
PN6-Jajarkot-Triveni_Nalgad_MCP-Ward_6,500
PN6-Jajarkot-Triveni_Nalgad_MCP-Ward_7,500
PN6-Jajarkot-Triveni_Nalgad_MCP-Ward_8,1000
PN6-Jajarkot-Triveni_Nalgad_MCP-Ward_9,2000
PN6-Jajarkot-Kuse_RM-Ward_1,5000
PN6-Jajarkot-Kuse_RM-Ward_2,2000
PN6-Jajarkot-Kuse_RM-Ward_3,2000
PN6-Jajarkot-Kuse_RM-Ward_4,2000
PN6-Jajarkot-Kuse_RM-Ward_5,500
PN6-Jajarkot-Kuse_RM-Ward_6,250
PN6-Jajarkot-Kuse_RM-Ward_7,1000
PN6-Jajarkot-Kuse_RM-Ward_8,2000
PN6-Jajarkot-Kuse_RM-Ward_9,1000
PN6-Jajarkot-Junichande_RM-Ward_1,1000
PN6-Jajarkot-Junichande_RM-Ward_2,250
PN6-Jajarkot-Junichande_RM-Ward_3,500
PN6-Jajarkot-Junichande_RM-Ward_4,500
PN6-Jajarkot-Junichande_RM-Ward_5,500
PN6-Jajarkot-Junichande_RM-Ward_6,250
PN6-Jajarkot-Junichande_RM-Ward_7,1000
PN6-Jajarkot-Junichande_RM-Ward_8,5000
PN6-Jajarkot-Junichande_RM-Ward_9,2000
PN6-Jajarkot-Barekot_RM-Ward_1,250
PN6-Jajarkot-Barekot_RM-Ward_2,500
PN6-Jajarkot-Barekot_RM-Ward_3,250
PN6-Jajarkot-Barekot_RM-Ward_4,500
PN6-Jajarkot-Barekot_RM-Ward_5,2000
PN6-Jajarkot-Barekot_RM-Ward_6,500
PN6-Jajarkot-Barekot_RM-Ward_7,500
PN6-Jajarkot-Barekot_RM-Ward_8,5000
PN6-Jajarkot-Barekot_RM-Ward_9,2000
PN6-Jajarkot-Shivalaya_RM-Ward_1,250
PN6-Jajarkot-Shivalaya_RM-Ward_2,500
PN6-Jajarkot-Shivalaya_RM-Ward_3,5000
PN6-Jajarkot-Shivalaya_RM-Ward_4,2000
PN6-Jajarkot-Shivalaya_RM-Ward_5,1000
PN6-Jajarkot-Shivalaya_RM-Ward_6,1000
PN6-Jajarkot-Shivalaya_RM-Ward_7,500
PN6-Jajarkot-Shivalaya_RM-Ward_8,500
PN6-Jajarkot-Shivalaya_RM-Ward_9,250
PN6-Jumla-Chandannath_MCP-Ward_1,250
PN6-Jumla-Chandannath_MCP-Ward_2,1000
PN6-Jumla-Chandannath_MCP-Ward_3,1000
PN6-Jumla-Chandannath_MCP-Ward_4,2000
PN6-Jumla-Chandannath_MCP-Ward_5,1000
PN6-Jumla-Kanaka_Sundari_RM-Ward_1,250
PN6-Jumla-Kanaka_Sundari_RM-Ward_2,500
PN6-Jumla-Kanaka_Sundari_RM-Ward_3,250
PN6-Jumla-Kanaka_Sundari_RM-Ward_4,2000
PN6-Jumla-Kanaka_Sundari_RM-Ward_5,5000
PN6-Jumla-Sinja_RM-Ward_1,500
PN6-Jumla-Sinja_RM-Ward_2,5000
PN6-Jumla-Sinja_RM-Ward_3,2000
PN6-Jumla-Sinja_RM-Ward_4,500
PN6-Jumla-Sinja_RM-Ward_5,5000
PN6-Jumla-Hima_RM-Ward_1,500
PN6-Jumla-Hima_RM-Ward_2,250
PN6-Jumla-Hima_RM-Ward_3,5000
PN6-Jumla-Hima_RM-Ward_4,250
PN6-Jumla-Hima_RM-Ward_5,2000
PN6-Jumla-Tila_RM-Ward_1,1000
PN6-Jumla-Tila_RM-Ward_2,250
PN6-Jumla-Tila_RM-Ward_3,250
PN6-Jumla-Tila_RM-Ward_4,2000
PN6-Jumla-Tila_RM-Ward_5,500
PN6-Jumla-Guthichaur_RM-Ward_1,2000
PN6-Jumla-Guthichaur_RM-Ward_2,2000
PN6-Jumla-Guthichaur_RM-Ward_3,1000
PN6-Jumla-Guthichaur_RM-Ward_4,1000
PN6-Jumla-Guthichaur_RM-Ward_5,1000
PN6-Jumla-Tatopani_RM-Ward_1,5000
PN6-Jumla-Tatopani_RM-Ward_2,250
PN6-Jumla-Tatopani_RM-Ward_3,250
PN6-Jumla-Tatopani_RM-Ward_4,500
PN6-Jumla-Tatopani_RM-Ward_5,5000
PN6-Jumla-Patarasi_RM-Ward_1,500
PN6-Jumla-Patarasi_RM-Ward_2,1000
PN6-Jumla-Patarasi_RM-Ward_3,2000
PN6-Jumla-Patarasi_RM-Ward_4,5000
PN6-Jumla-Patarasi_RM-Ward_5,500
PN6-Kalikot-Khandachakra_MCP-Ward_1,5000
PN6-Kalikot-Khandachakra_MCP-Ward_2,1000
PN6-Kalikot-Khandachakra_MCP-Ward_3,5000
PN6-Kalikot-Khandachakra_MCP-Ward_4,1000
PN6-Kalikot-Khandachakra_MCP-Ward_5,1000
PN6-Kalikot-Khandachakra_MCP-Ward_6,5000
PN6-Kalikot-Khandachakra_MCP-Ward_7,2000
PN6-Kalikot-Raskot_MCP-Ward_1,1000
PN6-Kalikot-Raskot_MCP-Ward_2,500
PN6-Kalikot-Raskot_MCP-Ward_3,500
PN6-Kalikot-Raskot_MCP-Ward_4,5000
PN6-Kalikot-Raskot_MCP-Ward_5,500
PN6-Kalikot-Raskot_MCP-Ward_6,5000
PN6-Kalikot-Raskot_MCP-Ward_7,500
PN6-Kalikot-Tila_Gupha_MCP-Ward_1,250
PN6-Kalikot-Tila_Gupha_MCP-Ward_2,1000
PN6-Kalikot-Tila_Gupha_MCP-Ward_3,5000
PN6-Kalikot-Tila_Gupha_MCP-Ward_4,500
PN6-Kalikot-Tila_Gupha_MCP-Ward_5,500
PN6-Kalikot-Tila_Gupha_MCP-Ward_6,2000
PN6-Kalikot-Tila_Gupha_MCP-Ward_7,250
PN6-Kalikot-Pachal_Jharana_RM-Ward_1,250
PN6-Kalikot-Pachal_Jharana_RM-Ward_2,250
PN6-Kalikot-Pachal_Jharana_RM-Ward_3,250
PN6-Kalikot-Pachal_Jharana_RM-Ward_4,5000
PN6-Kalikot-Pachal_Jharana_RM-Ward_5,250
PN6-Kalikot-Pachal_Jharana_RM-Ward_6,1000
PN6-Kalikot-Pachal_Jharana_RM-Ward_7,250
PN6-Kalikot-Sanni_Triveni_RM-Ward_1,2000
PN6-Kalikot-Sanni_Triveni_RM-Ward_2,500
PN6-Kalikot-Sanni_Triveni_RM-Ward_3,2000
PN6-Kalikot-Sanni_Triveni_RM-Ward_4,250
PN6-Kalikot-Sanni_Triveni_RM-Ward_5,1000
PN6-Kalikot-Sanni_Triveni_RM-Ward_6,250
PN6-Kalikot-Sanni_Triveni_RM-Ward_7,5000
PN6-Kalikot-Narhari_Nath_RM-Ward_1,250
PN6-Kalikot-Narhari_Nath_RM-Ward_2,250
PN6-Kalikot-Narhari_Nath_RM-Ward_3,250
PN6-Kalikot-Narhari_Nath_RM-Ward_4,500
PN6-Kalikot-Narhari_Nath_RM-Ward_5,5000
PN6-Kalikot-Narhari_Nath_RM-Ward_6,250
PN6-Kalikot-Narhari_Nath_RM-Ward_7,5000
PN6-Kalikot-Kalika_RM-Ward_1,1000
PN6-Kalikot-Kalika_RM-Ward_2,2000
PN6-Kalikot-Kalika_RM-Ward_3,5000
PN6-Kalikot-Kalika_RM-Ward_4,2000
PN6-Kalikot-Kalika_RM-Ward_5,5000
PN6-Kalikot-Kalika_RM-Ward_6,2000
PN6-Kalikot-Kalika_RM-Ward_7,5000
PN6-Kalikot-Mahawai_RM-Ward_1,5000
PN6-Kalikot-Mahawai_RM-Ward_2,250
PN6-Kalikot-Mahawai_RM-Ward_3,250
PN6-Kalikot-Mahawai_RM-Ward_4,500
PN6-Kalikot-Mahawai_RM-Ward_5,2000
PN6-Kalikot-Mahawai_RM-Ward_6,250
PN6-Kalikot-Mahawai_RM-Ward_7,500
PN6-Kalikot-Palata_RM-Ward_1,250
PN6-Kalikot-Palata_RM-Ward_2,500
PN6-Kalikot-Palata_RM-Ward_3,5000
PN6-Kalikot-Palata_RM-Ward_4,250
PN6-Kalikot-Palata_RM-Ward_5,5000
PN6-Kalikot-Palata_RM-Ward_6,2000
PN6-Kalikot-Palata_RM-Ward_7,5000
PN6-Mugu-Chhaya_Nath_Rara_MCP-Ward_1,1000
PN6-Mugu-Chhaya_Nath_Rara_MCP-Ward_2,2000
PN6-Mugu-Chhaya_Nath_Rara_MCP-Ward_3,2000
PN6-Mugu-Chhaya_Nath_Rara_MCP-Ward_4,2000
PN6-Mugu-Chhaya_Nath_Rara_MCP-Ward_5,500
PN6-Mugu-Chhaya_Nath_Rara_MCP-Ward_6,500
PN6-Mugu-Chhaya_Nath_Rara_MCP-Ward_7,1000
PN6-Mugu-Chhaya_Nath_Rara_MCP-Ward_8,2000
PN6-Mugu-Chhaya_Nath_Rara_MCP-Ward_9,2000
PN6-Mugu-Mugumakarmarong_RM-Ward_1,250
PN6-Mugu-Mugumakarmarong_RM-Ward_2,250
PN6-Mugu-Mugumakarmarong_RM-Ward_3,2000
PN6-Mugu-Mugumakarmarong_RM-Ward_4,1000
PN6-Mugu-Mugumakarmarong_RM-Ward_5,500
PN6-Mugu-Mugumakarmarong_RM-Ward_6,250
PN6-Mugu-Mugumakarmarong_RM-Ward_7,1000
PN6-Mugu-Mugumakarmarong_RM-Ward_8,5000
PN6-Mugu-Mugumakarmarong_RM-Ward_9,1000
PN6-Mugu-Soru_RM-Ward_1,1000
PN6-Mugu-Soru_RM-Ward_2,2000
PN6-Mugu-Soru_RM-Ward_3,2000
PN6-Mugu-Soru_RM-Ward_4,5000
PN6-Mugu-Soru_RM-Ward_5,2000
PN6-Mugu-Soru_RM-Ward_6,2000
PN6-Mugu-Soru_RM-Ward_7,1000
PN6-Mugu-Soru_RM-Ward_8,1000
PN6-Mugu-Soru_RM-Ward_9,1000
PN6-Mugu-Khatyad_RM-Ward_1,500
PN6-Mugu-Khatyad_RM-Ward_2,5000
PN6-Mugu-Khatyad_RM-Ward_3,250
PN6-Mugu-Khatyad_RM-Ward_4,1000
PN6-Mugu-Khatyad_RM-Ward_5,250
PN6-Mugu-Khatyad_RM-Ward_6,1000
PN6-Mugu-Khatyad_RM-Ward_7,250
PN6-Mugu-Khatyad_RM-Ward_8,250
PN6-Mugu-Khatyad_RM-Ward_9,250
PN6-Salyan-Sharada_MCP-Ward_1,2000
PN6-Salyan-Sharada_MCP-Ward_2,250
PN6-Salyan-Sharada_MCP-Ward_3,5000
PN6-Salyan-Sharada_MCP-Ward_4,5000
PN6-Salyan-Sharada_MCP-Ward_5,500
PN6-Salyan-Bagchaur_MCP-Ward_1,2000
PN6-Salyan-Bagchaur_MCP-Ward_2,2000
PN6-Salyan-Bagchaur_MCP-Ward_3,250
PN6-Salyan-Bagchaur_MCP-Ward_4,500
PN6-Salyan-Bagchaur_MCP-Ward_5,2000
PN6-Salyan-Bangad_Kupinde_MCP-Ward_1,2000
PN6-Salyan-Bangad_Kupinde_MCP-Ward_2,2000
PN6-Salyan-Bangad_Kupinde_MCP-Ward_3,5000
PN6-Salyan-Bangad_Kupinde_MCP-Ward_4,5000
PN6-Salyan-Bangad_Kupinde_MCP-Ward_5,5000
PN6-Salyan-Kalimati_RM-Ward_1,5000
PN6-Salyan-Kalimati_RM-Ward_2,500
PN6-Salyan-Kalimati_RM-Ward_3,2000
PN6-Salyan-Kalimati_RM-Ward_4,5000
PN6-Salyan-Kalimati_RM-Ward_5,500
PN6-Salyan-Triveni_RM-Ward_1,250
PN6-Salyan-Triveni_RM-Ward_2,250
PN6-Salyan-Triveni_RM-Ward_3,5000
PN6-Salyan-Triveni_RM-Ward_4,500
PN6-Salyan-Triveni_RM-Ward_5,5000
PN6-Salyan-Kapurkot_RM-Ward_1,1000
PN6-Salyan-Kapurkot_RM-Ward_2,5000
PN6-Salyan-Kapurkot_RM-Ward_3,2000
PN6-Salyan-Kapurkot_RM-Ward_4,5000
PN6-Salyan-Kapurkot_RM-Ward_5,5000
PN6-Salyan-Chhareshwori_RM-Ward_1,2000
PN6-Salyan-Chhareshwori_RM-Ward_2,500
PN6-Salyan-Chhareshwori_RM-Ward_3,2000
PN6-Salyan-Chhareshwori_RM-Ward_4,2000
PN6-Salyan-Chhareshwori_RM-Ward_5,500
PN6-Salyan-Dhorchaur_RM-Ward_1,5000
PN6-Salyan-Dhorchaur_RM-Ward_2,2000
PN6-Salyan-Dhorchaur_RM-Ward_3,1000
PN6-Salyan-Dhorchaur_RM-Ward_4,250
PN6-Salyan-Dhorchaur_RM-Ward_5,250
PN6-Salyan-Kumakha_Malika_RM-Ward_1,1000
PN6-Salyan-Kumakha_Malika_RM-Ward_2,500
PN6-Salyan-Kumakha_Malika_RM-Ward_3,500
PN6-Salyan-Kumakha_Malika_RM-Ward_4,250
PN6-Salyan-Kumakha_Malika_RM-Ward_5,500
PN6-Salyan-Darma_RM-Ward_1,250
PN6-Salyan-Darma_RM-Ward_2,5000
PN6-Salyan-Darma_RM-Ward_3,250
PN6-Salyan-Darma_RM-Ward_4,1000
PN6-Salyan-Darma_RM-Ward_5,250
PN6-Surkhet-BirendraNagar_MCP-Ward_1,500
PN6-Surkhet-BirendraNagar_MCP-Ward_2,250
PN6-Surkhet-BirendraNagar_MCP-Ward_3,2000
PN6-Surkhet-BirendraNagar_MCP-Ward_4,500
PN6-Surkhet-BirendraNagar_MCP-Ward_5,1000
PN6-Surkhet-BirendraNagar_MCP-Ward_6,250
PN6-Surkhet-Bheri_ganga_MCP-Ward_1,5000
PN6-Surkhet-Bheri_ganga_MCP-Ward_2,1000
PN6-Surkhet-Bheri_ganga_MCP-Ward_3,250
PN6-Surkhet-Bheri_ganga_MCP-Ward_4,1000
PN6-Surkhet-Bheri_ganga_MCP-Ward_5,1000
PN6-Surkhet-Bheri_ganga_MCP-Ward_6,2000
PN6-Surkhet-Gurbhakot_MCP-Ward_1,2000
PN6-Surkhet-Gurbhakot_MCP-Ward_2,250
PN6-Surkhet-Gurbhakot_MCP-Ward_3,5000
PN6-Surkhet-Gurbhakot_MCP-Ward_4,2000
PN6-Surkhet-Gurbhakot_MCP-Ward_5,250
PN6-Surkhet-Gurbhakot_MCP-Ward_6,250
PN6-Surkhet-Panchapuri_MCP-Ward_1,2000
PN6-Surkhet-Panchapuri_MCP-Ward_2,1000
PN6-Surkhet-Panchapuri_MCP-Ward_3,5000
PN6-Surkhet-Panchapuri_MCP-Ward_4,2000
PN6-Surkhet-Panchapuri_MCP-Ward_5,500
PN6-Surkhet-Panchapuri_MCP-Ward_6,1000
PN6-Surkhet-Lek_Besi_MCP-Ward_1,2000
PN6-Surkhet-Lek_Besi_MCP-Ward_2,2000
PN6-Surkhet-Lek_Besi_MCP-Ward_3,2000
PN6-Surkhet-Lek_Besi_MCP-Ward_4,1000
PN6-Surkhet-Lek_Besi_MCP-Ward_5,250
PN6-Surkhet-Lek_Besi_MCP-Ward_6,5000
PN6-Surkhet-Chaukune_RM-Ward_1,500
PN6-Surkhet-Chaukune_RM-Ward_2,500
PN6-Surkhet-Chaukune_RM-Ward_3,2000
PN6-Surkhet-Chaukune_RM-Ward_4,500
PN6-Surkhet-Chaukune_RM-Ward_5,500
PN6-Surkhet-Chaukune_RM-Ward_6,5000
PN6-Surkhet-Barahatal_RM-Ward_1,2000
